predicted_category,confidence,raw_response,tokens_used,model_used,timestamp,status,concatenated_product,true_category,exact_match,partial_match,prompt_name
hair/anti-dandruff/shampoo,unknown,hair/anti-dandruff/shampoo,4542,gpt-4o-mini-2024-07-18,2025-08-05T09:03:46.071925,success,"Cystiphane-Anti-Dandruff Intensive Ds Shampoo -Anti-Dandruff Intensive DS Shampoo effectively combats severe dandruff combined with an itchy scalp. With exclusive antifungal complex,eliminates dandruff, prevents dandruff reappearing and improves the health of the scalp&rsquo;s natural fungal balance.   Soothes irritation and itching.   Helps prevent Malassezia yeast proliferation, the main cause of dandruff.",hair/anti-dandruff/shampoo,True,True,prompt_HCP
health-care/veterinary-products,unknown,health-care/veterinary-products,4547,gpt-4o-mini-2024-07-18,2025-08-05T09:03:47.933900,success,"Men for San-Urination Attractant for Cats and Dogs -Urination attractant for cats and dogs, a product to educate cats and dogs to urinate on the correct place.   Educate animals to urinate on specific places!   Very useful in the first months of life and during the first vaccination process.  Benefits:   	Very inviting aroma 	Urinate in the right place 	Non-toxic 	No spots 	Colorless",health-care/veterinary-products,True,True,prompt_HCP
mom-baby/first-years/hygiene-moisturization,unknown,mom-baby/first-years/hygiene-moisturization,4589,gpt-4o-mini-2024-07-18,2025-08-05T09:03:49.971525,success,"Klorane-Petit JÃºnior Shower Gel Hair & Body Pear -  For a fun bath with asweetand appetizing perfume, Klorane offers thePetit Junior.  The pear aroma, will invade the senses of your children and you won t even need the call them to bath time!   So sweet! So fresh! Hmmm ... Delicious!   The sweetness of the pear scent combined with the cotton seeds smilkto 2%, nourishes, moisturizes and protects the skin.  Vitamin B5 protects the skin and strengthens the hair, making it easier to untangle due to lipoproteins.",mom-baby/first-years/hygiene-moisturization,True,True,prompt_HCP
skin/masks-exfoliators/anti-ageing,unknown,skin/masks-exfoliators/anti-ageing,4572,gpt-4o-mini-2024-07-18,2025-08-05T09:03:51.807852,success,"Mizon-Joyful Time Essence Mask Snail-Joyful Time Essence Mask Snail is a mask infused with snail extract, known for its regenerative and healing properties.Balances sensitive skin, promotes cellular renewal, and improves texture while minimizing blemishes and scars!Centella asiatica and allantoin extracts soothe, soften, and protect the skin. Collagen provides anti-aging benefits, while hyaluronic acid, betaine, and propanediol moisturize and condition the skin.Experience stronger, protected, and firmer skin in just 10 minutes!",skin/masks-exfoliators/tissue-masks,False,True,prompt_HCP
skin/cleansers-tonners/sensitive-skin,unknown,skin/cleansers-tonners/sensitive-skin,4619,gpt-4o-mini-2024-07-18,2025-08-05T09:03:53.887028,success,"Roc-Multi-Action Milk Make-Up Remover-Gently cleanse, tone, and hydrate in one step with Roc Multi-Action Milk Make-Up Removerâperfect even for sensitive skin.Remove. Refresh. Rehydrate.Key Benefits:Removes even waterproof makeupTones and refreshes skin instantlyProvides 24-hour hydrationLightweight, non-greasy textureSuitable for all skin types, including sensitiveRoc Multi-Action Milk Make-Up Remover offers a complete skincare ritual in one simple step. Its gentle, milky formula effortlessly removes makeup while toning and deeply hydrating the skin. Designed for all skin types, it leaves skin clean, soft, and balancedâno rinsing, no irritation, just radiant results. A must-have for effortless, effective daily cleansing.",skin/cleansers-tonners/dry-skin,False,True,prompt_HCP
fragrance,unknown,fragrance,4774,gpt-4o-mini-2024-07-18,2025-08-05T09:03:55.540050,success,"Bois 1920-Fiori e Spezie Home Fragrance-Discover Bois 1920 Fiori e Spezie Home Fragrance Diffuser with Sticks â a luxurious home fragrance blending jasmine and nutmeg to transform your space into an elegant floral retreat.Where flowers bloom and spices whisper!What is the story of Bois 1920 Fiori e Spezie Home Fragrance Diffuser with Sticks?Bois 1920 presents Fiori e Spezie, a home fragrance born from the passion for artisanal scents. Inspired by Italian gardens at dusk, this perfume marries the floral grace of jasmine with the warm intrigue of nutmeg, crafting an atmosphere both seductive and sophisticated.Fragrance Features:Elegant blend of jasmine and nutmegFloral-spicy scent profileLong-lasting home fragranceRefined, luxurious ambianceIdeal for living rooms and bedroomsFragrance Composition:The fragrance opens with a vibrant blend of top notes, where the fresh zest of lime meets the warm, aromatic spice of cardamom and nutmeg. This lively introduction immediately awakens the senses and sets the tone for the scentâs inviting complexity. As the fragrance unfolds, the heart reveals a rich floral-spicy accord. The elegance of jasmine blooms at the center, softened and deepened by the comforting warmth of cinnamon and the bold character of cloves. This middle layer adds both depth and sensuality, creating a truly captivating experience. Finally, the base notes linger with a soft, enveloping warmth. Creamy vanilla blends seamlessly with a foundation of spicy woods and musk, leaving a lasting impression of sophistication, warmth, and quiet allure.",fragrance,True,True,prompt_HCP
sun-tan/body/normal-skin,unknown,sun-tan/body/normal-skin,4535,gpt-4o-mini-2024-07-18,2025-08-05T09:03:57.537067,success,"Nuxe-Sun Light Fluid Sunscreen-Nuxe Sun light fluid, provides a sense of freshness and lasting comfort!   Protect your body, protect your tan!   This light sunscreen consists of water and sun flowers andoffers protection against cellular aging!  Ideal for normal to combination skin.  Prevents the appearance of spots on the body and doesn t stain!  Non comedogenic.",sun-tan/face/normal-skin,False,True,prompt_HCP
men/perfumes/fragrances,unknown,men/perfumes/fragrances,4534,gpt-4o-mini-2024-07-18,2025-08-05T09:03:59.280768,success,"Chanel-Bleu de Chanel Parfum -Powerful | Refined | DeterminedBleu de Chanel Parfum is the purest and addictive essence in an expression of total freedom!The most intense fragrance of BLEU DE CHANEL!Captivating and mysterious chords reserved for determined, secure and adventurous men.An undeniably masculine signature that reaches the fullness of Chanel's response to man's demands.",men/perfumes/fragrances,True,True,prompt_HCP
supplements-vitamins/energy-tiredness,unknown,supplements-vitamins/energy-tiredness,4711,gpt-4o-mini-2024-07-18,2025-08-05T09:04:01.145320,success,"Vitafor-V-Fort Ultra Pre-Training Food Supplement-Boost performance and energy with Vitafor V-Fort<sup>Â®</sup> Ultra Pre-Training Powder Food Supplement â the innovative pre-workout supplement packed with amino acids, vitamins, and minerals for maximum results.Unleash your ultimate power!Key Benefits:Supports endurance, reduces muscle fatigueEnhances focus and alertnessPromotes blood flow and performanceContributes to energy, immunity, antioxidant protectionNo artificial colorants, sugar, or glutenActive Ingredients:Beta-Alanine: Delays muscle fatigue by increasing carnosine levels.L-Arginine: Enhances nitric oxide production for better circulation.Caffeine: Stimulates focus and energy.Vitamin B6 and B12: Boosts energy metabolism and red blood cell formation.Vitamin C and E: Protects cells from oxidative stress.Magnesium: Supports muscle and nerve function.Zinc: Aids immunity, skin health, and protein synthesis.Vitafor V-Fort<sup>Â®</sup> Ultra Pre-Training Powder Food Supplement is your secret weapon for more intense, effective training. Whether you're chasing personal bests or consistency, this supplement helps you perform at your peakâevery time.",health-care/nutrition,False,False,prompt_HCP
skin/moisturisers/sensitive-intolerant-skin,unknown,skin/moisturisers/sensitive-intolerant-skin,4662,gpt-4o-mini-2024-07-18,2025-08-05T09:04:03.136893,success,"Dr Althea-Herb Therapy Velvet Mask-Indulge in the luxurious Herb Therapy Velvet Mask, a rejuvenating face mask meticulously crafted with a fusion of natural herbal ingredients. Specially designed to cater to the needs of sensitive skin, this mask offers optimal hydration and soothing properties, leaving your skin feeling revitalized and nurtured.Elevate your skincare routine!Enhanced with a dense nano-microfiber mask sheet, it ensures the thorough absorption of its rich essence into your skin. The infusion of purified Green Tea ingredients works harmoniously to calm and pacify even the most sensitive of skin types, offering a gentle and tranquil experience.Prepare to immerse yourself in a deeply hydrating experience as the cream essence of this sheet mask penetrates your skin, imparting intensive moisture and nourishment. Infused with the goodness of natural herbal ingredients, such as Chamomile extract, this mask bestows a healthy radiance upon your complexion while simultaneously promoting the skin's innate moisturizing functions, aiding in the healing and restoration process.",skin/masks-exfoliators/tissue-masks,False,True,prompt_HCP
skin/seruns/firming-anti-ageing/seruns,unknown,skin/seruns/firming-anti-ageing/seruns,4583,gpt-4o-mini-2024-07-18,2025-08-05T09:04:05.117720,success,"Uresim-Repair Concentrate Serum-Repairing Concentrated Serum is a serum that is suitable for all skin types.Highly repairing!Concentrated serum with Bakuchiol (1%), also known as plant-based retinol, is suitable for sensitive skin and it also reduces the appearance of wrinkles and spots.With Argireline (3%), is a peptide that provides a similar effect to Botox by blocking microcontractions of the skin.Highly repairing thanks to Centella Asiatica (2%) and Niacinamide (2%), which stimulate cellular regeneration and protect against oxidation and loss of firmness.",skin/global-anti-aging/seruns,False,True,prompt_HCP
skin/moisturisers/sensitive-intolerant-skin,unknown,skin/moisturisers/sensitive-intolerant-skin,4703,gpt-4o-mini-2024-07-18,2025-08-05T09:04:07.064462,success,"Collistar-Idro Attiva+ Fresh Moisturizing Water Cream-Experience intense, long-lasting hydration with Collistar Idro Attiva+ Fresh Moisturizing Water Cream. Perfect for normal to combination and sensitive skin, offering antioxidant and anti-pollution protection.Quenches your skin's thirst, fortifies its barrier, and offers powerful antioxidant and detoxifying benefits!Key Benefits:Intense, long-lasting hydration;Strengthens and protects the skin barrier;Detox and anti-pollution effect;Immediate comfort and nourishment.Active Ingredients:IDRO ATTIVA+ Complex (hydration, skin barrier strengthening)Hyperfermented Italian Peonia Extract (anti-pollution, antioxidant, detoxifying)This light, refreshing cream quenches your skin's thirst, fortifies its barrier, and offers powerful antioxidant and detoxifying benefits. With its unique formula featuring the latest generation moisturizing complex and sustainably sourced Italian peonia extract, this cream ensures your skin stays hydrated, protected, and radiant.Collistar Idro Attiva+ Fresh Moisturizing Water Cream is essential for normal to combination and sensitive skin types in need of deep hydration without heaviness. Elevate your skincare routine with this innovative, multi-benefit treatment.",skin/dehydration/specific-moisturizers,False,True,prompt_HCP
body/moisturisers,unknown,body/moisturisers,4572,gpt-4o-mini-2024-07-18,2025-08-05T09:04:08.952618,success,"Neutrogena-Cream for Calluses -Cream for dry feet, with a tendency for formation of corns and calluses!   Deletethe calluses from your life!    This cream has shown in clinical studies that 80% reduces calluses and moisturize intensely, leaving feet soft and hydrated. The cream is quickly absorbed, without tarnish or leave feeling fat in the skin!  Made from a set of moisturizing ingredients, including Glycerin, known for their beneficial properties for the skin, this cream moisturizes in depth and repair cracks, leaving the skin comfortable.",body/feet,False,True,prompt_HCP
